rn,hsmpSn,rtsSe,rtsInsttId,detailSn,rthousSe,rnAdres,houseTy,houseTyNm,hsmpNm,pnu,hshldCo,rnNm,atchFileId,suplyTy,suplyTyNm,insttDc,url,invntryAssetsAt,x,y
415,31267023,01,D168525,Off,B,경상남도 창원시 진해구 조천북로 131,11,아파트,매입다가구(경남창원시),4812913900113160000,1,조천북로131,FLE00020543,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.686371398124,35.1613262491794
416,31267508,01,D168525,Off,B,경상남도 양산시 평산로 101-20,11,아파트,매입다가구(경남양산시),4833011900112020000,1,평산로101-20,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.14397207417,35.3810545298618
417,31269497,01,D168525,Off,B,경상남도 양산시 동면 금오15길 9,11,아파트,매입다가구(경남양산시),4833031026114510003,1,금오15길9,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.024551981533,35.3178886733031
418,31269527,01,D168525,Off,B,경상남도 양산시 물금읍 범어로 33,11,아파트,매입다가구(경남양산시),4833025324126760013,1,범어로33,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.012264467811,35.3311159932661
419,31267229,01,D168525,Off,B,경상남도 창원시 의창구 북면 감계로 233,11,아파트,매입다가구(경남창원시),4812131028102250001,1,감계로233,FLE00020515,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.586030198593,35.3022524145096
420,31267232,01,D168525,Off,B,경상남도 창원시 성산구 정동로162번길 78,11,아파트,매입다가구(경남창원시),4812310600106010026,1,정동로162번길78,FLE00020482,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.69838944779,35.200773269388
421,31267236,01,D168525,Off,B,경상남도 양산시 물금읍 신주로 16,11,아파트,매입다가구(경남양산시),4833025324126760001,1,신주로16,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.013629781009,35.3347389269781
422,31267239,01,D168525,Off,B,경상남도 양산시 평산로 101-20,11,아파트,경상남도 양산시,4833011900112020000,1,평산로101-20,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.14397207417,35.3810545298618
423,31267262,01,D168525,Off,B,경상남도 창원시 성산구 정동로162번길 78,11,아파트,매입다가구(경남창원시),4812310600106010026,1,정동로162번길78,FLE00020528,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.69838944779,35.200773269388
424,31263226,01,D168525,Off,B,경상남도 김해시 분성로 26,11,아파트,매입다가구(경남김해시),4825010900114210000,1,분성로26,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,128.850003285542,35.2322858396295
425,31272533,01,D168525,Off,B,경상남도 양산시 동면 금오15길 9,11,아파트,매입다가구(경남양산시),4833031026114510003,1,금오15길9,XXX,04,매입임대,LH경남,http://www.lh.or.kr,Y,129.024551981533,35.3178886733031
