0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
창원월드메르디앙웨스턴애비뉴아파트,10년임대,경상남도 창원시 성산구 삼동로128번길 24,2009-02-28,2,아파트,계단식,지역가스난방,전체동 설치,LH경남,84.88㎡,23.85㎡,0원,0원,0원
창원월드메르디앙웨스턴애비뉴아파트,10년임대,경상남도 창원시 성산구 삼동로128번길 24,2009-02-28,1,아파트,계단식,지역가스난방,전체동 설치,LH경남,84.55㎡,23.10㎡,0원,0원,0원
양덕 코오롱하늘채,10년임대,경상남도 창원시 마산회원구 양덕서5길 15,2016-03-25,46,아파트,혼합식,,,LH경남,39.50㎡,27.54㎡,"24,417,000원","383,880원","55,000,000원"
김해진영 LH천년나무 2단지,행복주택,경상남도 김해시 진영읍 김해대로 464-48,2017-10-30,480,아파트,복도식,,전체동 설치,LH경남,44.29㎡,25.30㎡,"30,000,000원","156,000원","18,000,000원"
김해진영 LH천년나무 2단지,행복주택,경상남도 김해시 진영읍 김해대로 464-48,2017-10-30,480,아파트,복도식,,전체동 설치,LH경남,16.69㎡,9.53㎡,"12,000,000원","63,000원",0원
김해진영 LH천년나무 2단지,행복주택,경상남도 김해시 진영읍 김해대로 464-48,2017-10-30,480,아파트,복도식,,전체동 설치,LH경남,26.34㎡,15.05㎡,"19,600,000원","102,000원","8,000,000원"
김해진영 LH천년나무 2단지,행복주택,경상남도 김해시 진영읍 김해대로 464-48,2017-10-30,480,아파트,복도식,,전체동 설치,LH경남,26.52㎡,15.15㎡,"18,800,000원","97,000원","7,000,000원"
김해진영 LH천년나무 2단지,행복주택,경상남도 김해시 진영읍 김해대로 464-48,2017-10-30,480,아파트,복도식,,전체동 설치,LH경남,36.31㎡,20.74㎡,"25,600,000원","132,000원","14,000,000원"
김해진영 LH천년나무 2단지,행복주택,경상남도 김해시 진영읍 김해대로 464-48,2017-10-30,480,아파트,복도식,,전체동 설치,LH경남,36.44㎡,20.82㎡,"25,600,000원","132,000원","14,000,000원"
김해진영 LH천년나무 2단지,행복주택,경상남도 김해시 진영읍 김해대로 464-48,2017-10-30,480,아파트,복도식,,전체동 설치,LH경남,44.16㎡,25.23㎡,"30,000,000원","156,000원","18,000,000원"
진해 석동우림필유 아파트,10년임대,경상남도 창원시 진해구 해원로 45,2008-03-31,13,아파트,계단식,지역가스난방,전체동 설치,LH경남,84.99㎡,28.53㎡,0원,0원,0원
진해 석동우림필유 아파트,10년임대,경상남도 창원시 진해구 해원로 45,2008-03-31,13,아파트,계단식,지역가스난방,전체동 설치,LH경남,84.86㎡,26.7㎡,0원,0원,0원
양산웅산 신원아침도시 아파트,10년임대,경상남도 양산시 대평들5길 16,,18,아파트,계단식,개별가스난방,전체동 설치,LH경남,84.98㎡,25.85㎡,0원,0원,0원
양산웅산 신원아침도시 아파트,10년임대,경상남도 양산시 대평들5길 16,,18,아파트,계단식,개별가스난방,전체동 설치,LH경남,84.98㎡,25.84㎡,0원,0원,0원
한일유앤아이아파트,10년임대,경상남도 양산시 평산로 116,,22,아파트,,,,LH경남,84.96㎡,27.47㎡,0원,0원,0원
창원월드메르디앙이스턴애비뉴아파트,10년임대,경상남도 창원시 성산구 창원대로780번길 34,2009-01-16,2,아파트,계단식,지역가스난방,전체동 설치,LH경남,84.88㎡,23.85㎡,0원,0원,0원
창원월드메르디앙이스턴애비뉴아파트,10년임대,경상남도 창원시 성산구 창원대로780번길 34,2009-01-16,2,아파트,계단식,지역가스난방,전체동 설치,LH경남,84.88㎡,23.85㎡,0원,0원,0원
해뜰안애,영구임대,경상남도 거제시 수양로 104,2020-01-01,1,아파트,복도식,개별난방,전체동 설치,거제시,27.30㎡,14.14㎡,"2,306,000원","45,800원",0원
