0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
정든마을 LH3단지,국민임대,제주특별자치도 제주시 정존11길 68,2005-03-30,511,아파트,계단식,개별가스난방,전체동 설치,LH제주,51.61㎡,16.97㎡,"18,968,000원","207,380원","24,000,000원"
정든마을 LH3단지,국민임대,제주특별자치도 제주시 정존11길 68,2005-03-30,511,아파트,계단식,개별가스난방,전체동 설치,LH제주,51.86㎡,17.05㎡,"18,968,000원","209,910원","25,000,000원"
정든마을 LH3단지,국민임대,제주특별자치도 제주시 정존11길 68,2005-03-30,511,아파트,계단식,개별가스난방,전체동 설치,LH제주,51.87㎡,17.06㎡,"18,968,000원","209,910원","25,000,000원"
정든마을 LH3단지,국민임대,제주특별자치도 제주시 정존11길 68,2005-03-30,511,아파트,계단식,개별가스난방,전체동 설치,LH제주,51.99㎡,17.10㎡,"18,968,000원","209,910원","25,000,000원"
제주도련 LH아파트,국민임대,제주특별자치도 제주시 도련2길 14,2005-11-30,382,아파트,복도식,개별가스난방,전체동 설치,LH제주,46.11㎡,19.64㎡,"16,520,000원","137,240원","15,000,000원"
제주도련 LH아파트,국민임대,제주특별자치도 제주시 도련2길 14,2005-11-30,382,아파트,복도식,개별가스난방,전체동 설치,LH제주,39.51㎡,16.83㎡,"13,979,000원","109,270원","9,000,000원"
제주도련 LH아파트,국민임대,제주특별자치도 제주시 도련2길 14,2005-11-30,382,아파트,복도식,개별가스난방,전체동 설치,LH제주,39.84㎡,16.97㎡,"13,979,000원","110,550원","10,000,000원"
서귀포남원 LH아파트,국민임대,제주특별자치도 서귀포시 남원읍 남원체육관로 342,2016-02-01,354,아파트,복도식,,전체동 설치,LH제주,46.96㎡,21.08㎡,"22,043,000원","231,180원","27,000,000원"
서귀포남원 LH아파트,국민임대,제주특별자치도 서귀포시 남원읍 남원체육관로 342,2016-02-01,354,아파트,복도식,,전체동 설치,LH제주,26.99㎡,12.77㎡,"7,527,000원","137,620원","15,000,000원"
서귀포남원 LH아파트,국민임대,제주특별자치도 서귀포시 남원읍 남원체육관로 342,2016-02-01,354,아파트,복도식,,전체동 설치,LH제주,36.98㎡,17.02㎡,"10,215,000원","186,010원","22,000,000원"
NHF 제주삼화1단지,10년임대,제주특별자치도 제주시 화삼북로 87,2017-12-31,560,아파트,계단식,개별가스난방,,LH제주,84.92㎡,28.84㎡,"48,600,000원","650,000원","93,000,000원"
NHF 제주삼화1단지,10년임대,제주특별자치도 제주시 화삼북로 87,2017-12-31,560,아파트,계단식,개별가스난방,,LH제주,59.97㎡,21.03㎡,"30,700,000원","410,000원","59,000,000원"
NHF 제주삼화1단지,10년임대,제주특별자치도 제주시 화삼북로 87,2017-12-31,560,아파트,계단식,개별가스난방,,LH제주,59.98㎡,21.28㎡,"30,700,000원","410,000원","59,000,000원"
NHF 제주삼화1단지,10년임대,제주특별자치도 제주시 화삼북로 87,2017-12-31,560,아파트,계단식,개별가스난방,,LH제주,74.98㎡,25.73㎡,"38,600,000원","590,000원","84,000,000원"
서귀포서홍행복주택,행복주택,제주특별자치도 서귀포시 장수로 115,2020-06-19,90,아파트,,,,LH제주,36.72㎡,15.97㎡,"35,680,000원","177,210원","21,000,000원"
서귀포서홍행복주택,행복주택,제주특별자치도 서귀포시 장수로 115,2020-06-19,90,아파트,,,,LH제주,16.64㎡,7.24㎡,"16,800,000원","80,850원","4,000,000원"
서귀포서홍행복주택,행복주택,제주특별자치도 서귀포시 장수로 115,2020-06-19,90,아파트,,,,LH제주,26.52㎡,11.54㎡,"25,480,000원","126,550원","13,000,000원"
서귀포서홍행복주택,행복주택,제주특별자치도 서귀포시 장수로 115,2020-06-19,90,아파트,,,,LH제주,26.68㎡,11.61㎡,"26,000,000원","127,340원","13,000,000원"
보목신환,국민임대,제주특별자치도 서귀포시 마소물로 3,,2,아파트,,개별유류난방,,LH제주,55.07㎡,15.78㎡,"20,156,000원","111,960원","10,000,000원"
서귀포혁신도시 LH3단지,행복주택,제주특별자치도 서귀포시 서호중앙로 56-13,2019-01-31,200,아파트,,,,LH제주,36.92㎡,15.67㎡,"34,800,000원","151,200원","18,000,000원"
서귀포혁신도시 LH3단지,행복주택,제주특별자치도 서귀포시 서호중앙로 56-13,2019-01-31,200,아파트,,,,LH제주,16.9㎡,7.17㎡,"16,800,000원","72,000원","2,000,000원"
서귀포혁신도시 LH3단지,행복주택,제주특별자치도 서귀포시 서호중앙로 56-13,2019-01-31,200,아파트,,,,LH제주,26.78㎡,11.37㎡,"25,200,000원","109,800원","9,000,000원"
서귀포혁신도시 LH3단지,행복주택,제주특별자치도 서귀포시 서호중앙로 56-13,2019-01-31,200,아파트,,,,LH제주,26.79㎡,11.37㎡,"24,400,000원","119,960원","11,000,000원"
서귀포혁신도시 LH3단지,행복주택,제주특별자치도 서귀포시 서호중앙로 56-13,2019-01-31,200,아파트,,,,LH제주,36.65㎡,15.56㎡,"34,800,000원","151,200원","18,000,000원"
서귀포강정LH아파트,국민임대,제주특별자치도 서귀포시 대청로25번길 9,2017-01-01,556,아파트,복도식,,전체동 설치,LH제주,46.96㎡,23.60㎡,"24,984,000원","290,430원","34,000,000원"
서귀포강정LH아파트,국민임대,제주특별자치도 서귀포시 대청로25번길 9,2017-01-01,556,아파트,복도식,,전체동 설치,LH제주,21.97㎡,11.04㎡,"6,766,000원","133,240원","14,000,000원"
서귀포강정LH아파트,국민임대,제주특별자치도 서귀포시 대청로25번길 9,2017-01-01,556,아파트,복도식,,전체동 설치,LH제주,33.97㎡,17.07㎡,"10,514,000원","184,250원","22,000,000원"
제주아라주공아파트,영구임대,제주특별자치도 제주시 인다12길 2,1992-04-15,360,아파트,복도식,개별유류난방,미설치,LH제주,30.48㎡,14.18㎡,"4,661,000원","86,530원","10,000,000원"
제주아라주공아파트,영구임대,제주특별자치도 제주시 인다12길 2,1992-04-15,360,아파트,복도식,개별유류난방,미설치,LH제주,26.34㎡,13.75㎡,"4,028,000원","74,770원","8,000,000원"
귀덕이강 초록마을,국민임대,제주특별자치도 제주시 한림읍 귀덕7길 5,,23,아파트,,개별가스난방,,LH제주,39.95㎡,6.59㎡,"9,286,000원","84,880원","4,000,000원"
고성진우파크빌,국민임대,제주특별자치도 서귀포시 성산읍 서성일로 1186-6,,21,아파트,,개별가스난방,,LH제주,49.43㎡,12.00㎡,"17,133,000원","95,170원","7,000,000원"
제주봉개LH아파트,국민임대,제주특별자치도 제주시 번영로 528,2018-07-08,260,아파트,복도식,,,LH제주,46.27㎡,19.64㎡,"24,948,000원","243,000원","29,000,000원"
제주봉개LH아파트,국민임대,제주특별자치도 제주시 번영로 528,2018-07-08,260,아파트,복도식,,,LH제주,29.26㎡,12.42㎡,"9,171,000원","141,000원","16,000,000원"
제주봉개LH아파트,행복주택,제주특별자치도 제주시 번영로 528,2018-07-08,280,아파트,복도식,,,LH제주,36.78㎡,15.61㎡,"35,200,000원","153,000원","18,000,000원"
제주봉개LH아파트,행복주택,제주특별자치도 제주시 번영로 528,2018-07-08,280,아파트,복도식,,,LH제주,16.8㎡,7.13㎡,"16,800,000원","73,800원","2,000,000원"
제주봉개LH아파트,행복주택,제주특별자치도 제주시 번영로 528,2018-07-08,280,아파트,복도식,,,LH제주,26.53㎡,11.26㎡,"24,800,000원","111,600원","10,000,000원"
