0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
예천덕흥장미아파트,국민임대,경상북도 예천군 예천읍 대심1길 19,,13,아파트,혼합식,개별가스난방,미설치,LH대구경북,59.83㎡,6.24㎡,"14,774,000원","81,540원","4,000,000원"
예천덕흥장미아파트,국민임대,경상북도 예천군 예천읍 대심1길 19,,13,아파트,혼합식,개별가스난방,미설치,LH대구경북,58.46㎡,18.74㎡,"14,330,000원","79,140원","3,000,000원"
예천덕흥장미아파트,국민임대,경상북도 예천군 예천읍 대심1길 19,,13,아파트,혼합식,개별가스난방,미설치,LH대구경북,59.64㎡,6.11㎡,"14,774,000원","81,540원","4,000,000원"
경산삼주봉황2차,국민임대,경상북도 경산시 진량읍 봉황길 36,1996-12,4,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,59.26㎡,21.96㎡,"19,076,000원","106,510원","9,000,000원"
고령덕경인터빌,국민임대,경상북도 고령군 대가야읍 덕경길 9-21,2001-09-01,51,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,59.88㎡,24.34㎡,"23,548,000원","131,320원","14,000,000원"
고령덕경인터빌,국민임대,경상북도 고령군 대가야읍 덕경길 9-21,2001-09-01,51,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,26.64㎡,13.13㎡,"7,833,000원","43,770원",0원
고령덕경인터빌,국민임대,경상북도 고령군 대가야읍 덕경길 9-21,2001-09-01,51,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,41.97㎡,17.59㎡,"13,997,000원","78,330원","3,000,000원"
울진윤준비치아트빌,국민임대,경상북도 울진군 죽변면 죽변북로 87,,85,아파트,계단식,개별가스난방,전체동 설치,LH대구경북,59.99㎡,26.71㎡,"22,719,000원","124,830원","12,000,000원"
울진윤준비치아트빌,국민임대,경상북도 울진군 죽변면 죽변북로 87,,85,아파트,계단식,개별가스난방,전체동 설치,LH대구경북,59.99㎡,21.51㎡,"22,719,000원","124,830원","12,000,000원"
울진윤준비치아트빌,국민임대,경상북도 울진군 죽변면 죽변북로 87,,85,아파트,계단식,개별가스난방,전체동 설치,LH대구경북,59.99㎡,22.98㎡,"22,719,000원","124,830원","12,000,000원"
일천푸른마을아파트,10년임대,경상북도 김천시 어모면 어모문화2길 19,,31,아파트,복도식,개별가스난방,전체동 설치,LH대구경북,62.37㎡,11.12㎡,0원,0원,0원
경산사동 휴먼시아 1단지,국민임대,경상북도 경산시 백자로10길 57,2009-07-31,896,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,51.93㎡,25.59㎡,"22,969,000원","194,730원","23,000,000원"
경산사동 휴먼시아 1단지,국민임대,경상북도 경산시 백자로10길 57,2009-07-31,896,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,39.82㎡,19.62㎡,"13,731,000원","117,330원","11,000,000원"
경산사동 휴먼시아 1단지,국민임대,경상북도 경산시 백자로10길 57,2009-07-31,896,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,46.9㎡,23.11㎡,"18,726,000원","158,540원","19,000,000원"
울릉천부LH천년나무,국민임대,경상북도 울릉군 북면 천부길 53-14,2017-10-31,16,아파트,,,,LH대구경북,21.73㎡,15.99㎡,"3,872,000원","109,000원","8,000,000원"
상주무양LH7단지아파트,국민임대,경상북도 상주시 동수4길 55,2013-12-17,737,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,59.97㎡,24.97㎡,"28,857,000원","323,680원","38,000,000원"
상주무양LH7단지아파트,국민임대,경상북도 상주시 동수4길 55,2013-12-17,737,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,33.4㎡,13.91㎡,"9,216,000원","133,850원","14,000,000원"
상주무양LH7단지아파트,국민임대,경상북도 상주시 동수4길 55,2013-12-17,737,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,36.95㎡,15.39㎡,"10,203,000원","148,120원","17,000,000원"
상주무양LH7단지아파트,국민임대,경상북도 상주시 동수4길 55,2013-12-17,737,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,36.96㎡,15.39㎡,"10,203,000원","148,120원","17,000,000원"
상주무양LH7단지아파트,국민임대,경상북도 상주시 동수4길 55,2013-12-17,737,아파트,혼합식,개별가스난방,전체동 설치,LH대구경북,49.86㎡,20.76㎡,"23,919,000원","230,420원","27,000,000원"
청송각산 1블록,영구임대,경상북도 청송군 진보면 체육공원로 52-11,2019-11-30,20,아파트,,,,LH대구경북,24.69㎡,12.28㎡,"9,405,000원","88,420원","10,000,000원"
